pmid_reference;pmc_reference;evidence_code;disease_db;disease_name;disease_abbreviation;associated_gene_or_locus;disease_synonym;disease_id;disease_id_in_text;gene_id_in_text;hpo_name;hpo_id;hp_synonym;negation;not_abnormal;sentence;sentence_location;disease_location;gene_location;co_occurrence;comments
PMID:26867732; -;PCS;OMIM;"ADENOSINE DEAMINASE 2 DEFICIENCY; DADA2"; -;ADA2;ADA2 deficiency, adenosine deaminase-2 (ADA2) deficiency ;615688;no;no;lupus anticoagulant;HP:0025343;exact match;neg; -; -;Supplementary data (Supplementary Table S3);title, abstract, body (Introduction, Methods, Results, Discussion);title, abstract, body (Introduction, Methods, Results, Discussion);no;
PMID:31654588; -;PCS;OMIM;"SPERMATOGENIC FAILURE 44; SPGF45"; -;CEP112;acephalic spermatozoa phenotype ;619044;no;no;abnormal serum testosterone level ;HP:0030087;testosterone; -; -; -;Supporting Information (Supplementary Table 1);title, abstract, body (INTRODUCTION, PATIENTS AND METHODS, RESULTS, DISCUSSION);title, abstract, body (INTRODUCTION, PATIENTS AND METHODS, RESULTS, DISCUSSION);no;
PMID:31654588; -;PCS;OMIM;"SPERMATOGENIC FAILURE 44; SPGF44"; -;CEP112;acephalic spermatozoa phenotype ;619044;no;no;decreased testicular size;HP:0008734; development of external genitalia and bilateral testicular; -;normal;Both of them had normal development of external genitalia and bilateral testicular ;body (MATERIAL AND METHODS);title, abstract, body (INTRODUCTION, PATIENTS AND METHODS, RESULTS, DISCUSSION);title, abstract, body (INTRODUCTION, PATIENTS AND METHODS, RESULTS, DISCUSSION);no;
PMID:31273342; -;PCS;OMIM;"DEAFNESS, AUTOSOMAL DOMINANT 77; DFNA77";NSHL ;ABCC1 ; nonsyndromic hearing loss, hearing loss;618915;no;no;morphological abnormality of the inner ear;HP:0011390;inner ear malformations;negative; -;Clinical examinations including otoscopy, ABR, ASSR, DPOAE, and temporal bone HRCT for the proband were negative, excluding auditory neuropathy spectrum disorders and inner ear malformations;body (RESULTS);title, abstract, body (INTRODUCTION, MATERIALS AND METHODS, RESULTS, DISCUSSION);title, abstract, body (INTRODUCTION, MATERIALS AND METHODS, RESULTS, DISCUSSION);no;
PMID:5571218; -;PCS;OMIM;RETINITIS PIGMENTOSA INVERSA WITH DEAFNESS; - ; -; inverse retinitis pigmentosa, neurosensory hearing loss;268010;no;no;poor night vision;HP:0000662;impairment in night vision;impairment; -;There has been no further subjective loss of vision in the past 30 years, and he denies any impairment in night vision or color vision;body (FAMILY HISTORY);title, abstract, body (Discussion, Summary; -;no;
PMID:5571218; -;PCS;OMIM;RETINITIS PIGMENTOSA INVERSA WITH DEAFNESS; - ; -; inverse retinitis pigmentosa, neurosensory hearing loss;268010;no;no;poor night vision;HP:0000662;night blindness;impairment; -;The three patients denied any subjective night blindness;body (Discussion);title, abstract, body (Discussion, Summary); -;no;
PMID:17710231;PMC1940239;PCS;OMIM;"TUMORAL CALCINOSIS, HYPERPHOSPHATEMIC, FAMILIAL, 3; HFTC3"; -;KL; hyperphosphatemic familial tumoral calcinosis, tumoral calcinosis ;617994;no;no;polyuria;HP:0000103;exact match;negative; -;She denied polyuria or polydipsia, and her past medical history was negative for fractures or kidney stones;body (Results);title, abstract, body (Introduction, Discussion, Methods);abstract, body (Introduction, Results, Methods);no;
PMID:17273967;PMC1821100;PCS;OMIM;"ICHTHYOSIS, CONGENITAL, AUTOSOMAL RECESSIVE 11; ARCI11"; -;ST14; autosomal recessive ichthyosis syndrome;602400;yes;no;abnormality of the nail;HP:0001597;nails; - ;normal;The nails and mucosa were normal;body (Subjects and Methods);title, abstract, body (Subjects and Methods, Discussion);title, abstract, body (Subjects and Methods, Discussion);no;
http://www.ncbi.nlm.nih.gov/bookshelf/br.fcgi?book=gene&part=tar; -;TAS;OMIM;"THROMBOCYTOPENIA-ABSENT RADIUS SYNDROME; TAR";exact match (TAR);RBM8A; -;274000;yes;605313;absent thumbs;HP:0009777;both tumbs;NP; -;Thrombocytopenia absent radius (TAR) syndrome is characterized by bilateral absence of the radii with the presence of both thumbs and thrombocytopenia (<50 platelets/nL) that is generally transient;abstract;title, body (Summary, Diagnostics);body (Summary, Diagnosis, Clinical Characteristics, Genetically Related Disorders, Genetic Counseling, Molecular Genetics);yes (disease_name);
PMID:10739754;PMC1288190;PCS;OMIM;"WOLFRAM SYNDROME 2; WFS2"; - ; -; -;604928;no;no;diabetes insipidus;HP:0000873;exact match;absence; -;There is an absence of diabetes insipidus in all affected family members;abstract;title, abstract, body (Introduction, Patients and Methods, Results, Discussion); -;no;
PMID:11113824; -;PCS;OMIM;"CHERUBISM; CRBM"; -; -; -;118400;no;no;alkaline phosphatase abnormal;HP:0004379;alkaline phosphatase;not; -;In general, cherubism does not involve other parts of the skeleton or the bone metabolism, because the biochemical bone markers serum calcium, phosphorus, and alkaline phosphatase have been found within the normal ranges with respect to age;body (DISCUSSION);abstract, body (PATIENS AND METHODS); -;yes (disease_name);
PMID:11706389;PMC384894;PCS;OMIM;"AMYOTROPHIC LATERAL SCLEROSIS 11; ALS11";ALS; -; -;606640;no;no;degeneration of cerebellum;HP:0001272;cerebellar degeneration;no; -;There are no atypical features such as pain, dementia, sensory signs, or cerebellar degeneration;body;title, abstract, body; -;no;
PMID:11706389;PMC384894;PCS;OMIM;"AMYOTROPHIC LATERAL SCLEROSIS 11; ALS11";ALS; -; -;606640;no;no;dementia;HP:0000726;exact match;no; -;There are no atypical features such as pain, dementia, sensory signs, or cerebellar degeneration;body;title, abstract, body; -;no;
PMID:11868161;PMC379124;PCS;OMIM;"NEWFOUNDLAND ROD-CONE DYSTROPHY; NFRCD";exact match (NFRCD);RLBP1; -;607476;no;180090;bone spicule pigmentation of the retina;HP:0007737;bone spicule pigmentation;not; -;Bone spicule pigmentation, characteristic of RP, is not seen, disks are either normal or minimally pale until a late stage, and only mild attenuation of retinal vessels is observable until the disease is advanced;body (Results);title, abstract, body (Introduction);title, abstract, body (Introduction, Subjects and Methods, Results, Discussion);no;
PMID:1190822;PMC1545639;PCS;OMIM;MUCUS INSPISSATION OF RESPIRATORY TRACT; - ; -; -;253240;no;no;abnormal sweat electrolytes;HP:0040128;sweat electrolytes; - ;normal;Because of the unique clinical and radiological course, as well as the normal sweat electrolyte values, we would characterize this disease as familial non-cystic fibrosis mucus inspissation of the respiratory tract;body (Discussion);title, body (DISCUSSION); -;yes (disease_name);
PMID:1190822;PMC1545639;PCS;OMIM;MUCUS INSPISSATION OF RESPIRATORY TRACT; - ; -; -;253240;no;no;abnormal sweat electrolytes;HP:0040128;sweat electrolytes; - ;normal;Sweat electrolytes were normal;body (Case reports);title, body (DISCUSSION); -;no;
PMID:14702087; -;IEA;OMIM;BRADYOPSIA; -;RGS9; -;608415;no;no;abnormal color vision;HP:0000551;colour vision ; -;normal;Colour vision, tested with Ishihara plates, the Farnsworth D -15 panel (saturated and desaturated), and the Farnsworth–Munsell 100 -hue test, was normal (not every test was performed on each patient);body;abstract, body;title, abstract, body;no;
PMID:14982824; -;PCS;OMIM;"CILIARY DYSKINESIA, PRIMARY, 12; CILD12"; -; -; -;612650;no;no;situs inversus totalis;HP:0001696;situs inversus;absence; -;In addition, this defect, together with the transposition defect, may help explain the mechanism of the circular beat pattern and also the absence of situs inversus in these patients ;abstract;title, abstract, body (DISCUSSION); -;no;
PMID:15461630; -;PCS;OMIM;"PREKALLIKREIN DEFICIENCY; PKK DEFICIENCY; FLETCHER FACTOR DEFICIENCY";PK deficiency; -; -;612423;no;no;abnormal bleeding;HP:0001892;exact match;no; -;An elderly patient with no abnormal bleeding presented with prolongation of the activated partial thromboplastin time (aPTT);abstract;title, abstract, body (Discussion); -;no;
PMID:15945070; -;PCS;OMIM;"CONGENITAL DISORDER OF GLYCOSYLATION, TYPE Il; CDG1L";CDG -IL;ALG9; -;608776;no;no;abnormal facial shape;HP:0001999;dysmorphic facial features;absent; -;Lipodystrophy and dysmorphic facial features were absent;abstract;abstract, body (INTRODUCTION, RESULTS);title, abstract, body (INTRODUCTION, MATERIALS AND METHODS, RESULTS AND DISCUSSION);no;
PMID:15945070; -;PCS;OMIM;"CONGENITAL DISORDER OF GLYCOSYLATION, TYPE Il; CDG1L";CDG -IL;ALG9; -;608776;no;no;lipodystrophy;HP:0009125;exact match;absent; -;Lipodystrophy and dysmorphic facial features were absent;abstract;abstract, body (INTRODUCTION, RESULTS);title, abstract, body (INTRODUCTION, MATERIALS AND METHODS, RESULTS AND DISCUSSION);no;
PMID:16575392; -;TAS;OMIM;"DOWLING -DEGOS DISEASE 3; DDD3"; -; -; -;615674;no;no;palmar pits;HP:0010610;pits on the palm;not; -;However, we did not find typical characteristic pits on the palms ;body (DISCUSSION);abstract, body (INTRODUCTION, DISCUSSION); -;no;
PMID:16928994; -;PCS;OMIM;LOEYS -DIETZ SYNDROME, TYPE 1A LOEYS -DIETZ AORTIC ANEURYSM SYNDROME; -; -; -;609192;yes;no;ectopia lentis;HP:0001083;exact match;no; -;No patient had ectopia lentis, and few patients (18 percent) had dolichostenomelia, findings that are typical of Marfan’s syndrome;body (METHODS);abstract, body (METHODS, RESULTS, DISCUSSION); -;no;
PMID:17661825; -;PCS;OMIM;"MICROPHTHALMIA, ISOLATED 2; MCOP2"; -;CHX10; -;610093;yes;no;abnormal facial shape;HP:0001999;facial features; -;normal;Their cranial and facial features, height and weight were within normal limits, and these patients displayed nor mal intelligence;body;title, body;title, body;no;
PMID:17661825; -;PCS;OMIM;"MICROPHTHALMIA, ISOLATED 2; MCOP2"; -;CHX10; -;610093;yes;no;dull intelligence;HP:0001249;intelligence; -;normal;Their cranial and facial features, height and weight were within normal limits, and these patients displayed nor mal intelligence;body;title, body;title, body;no;
PMID:18304496;PMC2427214;PCS;OMIM;"CATARACT, JUVENILE, WITH MICROCORNEA AND GLUCOSURIA; CJMG"; -;SLC16A12; -;612018;no;no;abnormality of the kidney;HP:0000077;morphological renal anomalies;without; -;Renal glucosuria is defined by elevated glucose level in the urine without hyperglycemia and without evidence of morphological renal anomalies;abstract;title, abstract, body;title, abstract, body;no;
PMID:18304496;PMC2427214;PCS;OMIM;"CATARACT, JUVENILE, WITH MICROCORNEA AND GLUCOSURIA; CJMG"; -;SLC16A12; -;612018;no;no;hyperglycemia;HP:0003074;exact match;without; -;Renal glucosuria is defined by elevated glucose level in the urine without hyperglycemia and without evidence of morphological renal anomalies;abstract;title, abstract, body;title, abstract, body;no;
PMID:19118816;PMC2668033;PCS;OMIM;"AMYOTROPHIC LATERAL SCLEROSIS 11; ALS11";ALS;FIG4; -;612577;no;no;decreased nerve conduction velocity;HP:0000762;conduction velocities; -;normal;The ALS and PLS cases have normal conduction velocities and striking corticospinal-tract signs;body;title, abstract, body;title, abstract, body;yes (disease_abbreviation);
PMID:19118816;PMC2668033;PCS;OMIM;"AMYOTROPHIC LATERAL SCLEROSIS 11; ALS11";ALS;FIG4; -;612577;no;no;dementia;HP:0000726;exact match;absence; -;The ALS patients and adult-onset CMT4J patients both exhibit asymmetric progression, absence of sensory symptoms, and the absence of dementia;body;title, abstract, body;title, abstract, body;yes (disease_abbreviation);
PMID:19118816;PMC2668033;PCS;OMIM;"CHARCOT-MARIE-TOOTH DISEASE, TYPE 4J; CMT4J";exact match (CMT4J);FIG4; -;611228;yes;no;dementia;HP:0000726;exact match;absence; -;The ALS patients and adult-onset CMT4J patients both exhibit asymmetric progression, absence of sensory symptoms, and the absence of dementia;body;abstract, body;title, abstract, body;yes (disease_abbreviation);
PMID:19118816;PMC2668033;PCS;OMIM;"AMYOTROPHIC LATERAL SCLEROSIS 11; ALS11";ALS;FIG4; -;612577;no;no;sensory impairment;HP:0003474;sensory symptoms;absence; -;The ALS patients and adult-onset CMT4J patients both exhibit asymmetric progression, absence of sensory symptoms, and the absence of dementia;body;title, abstract, body;title, abstract, body;yes (disease_abbreviation);
PMID:19118816;PMC2668033;PCS;OMIM;"CHARCOT-MARIE-TOOTH DISEASE, TYPE 4J; CMT4J";exact match (CMT4J);FIG4; -;611228;yes;no;sensory impairment;HP:0003474;sensory symptoms;absence; -;The ALS patients and adult-onset CMT4J patients both exhibit asymmetric progression, absence of sensory symptoms, and the absence of dementia;body;title, abstract, body;title, abstract, body;yes (disease_abbreviation);
PMID:19206169;PMC4028130;PCS;OMIM;"NOONAN SYNDROME 7; NS7";NS;BRAF; -;613706;no;164757;epicanthal fold;HP:0000286; skin anomalies;absent; -;Of note, CFCS-related skin anomalies, polydramnios and HCM were absent in all the subjects;body (Results);title, abstract, body (Introduction, Materials and Methods, Results, Discussion);title, abstract, body (Introduction, Materials and Methods, Results, Discussion);no;
PMID:19206169;PMC4028130;PCS;OMIM;"NOONAN SYNDROME 7; NS7";NS;BRAF; -;613706;no;164757;hypertrophic cardiomyopathy;HP:0001639;HCM;absent; -;Of note, CFCS-related skin anomalies, polydramnios and HCM were absent in all the subjects;body (Results);title, abstract, body (Introduction, Materials and Methods, Results, Discussion);title, abstract, body (Introduction, Materials and Methods, Results, Discussion);no;
PMID:19206169;PMC4028130;PCS;OMIM;"NOONAN SYNDROME 7; NS7";NS;BRAF; -;613706;no;164757;polyhydramnios;HP:0001561;exact match;absent; -;In these individuals, however, polyhydramnios, HCM, and CFCS-related skin features  are uncommon or absent, and cardiac defects, neurological impairment and feeding problems appear to be less severe compared to what is generally observed in CFCS ;body (Discussion);title, abstract, body (Introduction, Materials and Methods, Results, Discussion);title, abstract, body (Introduction, Materials and Methods, Results, Discussion);no;
PMID:19206169;PMC4028130;PCS;OMIM;"LEOPARD SYNDROME 3; LPRD3";LS;BRAF; -;613707;no;164757;tetralogy of Fallot;HP:0001636;"hypertrophic cardiomyopathy; polyvalvular dysplasia; pulmonary valve stenosis";no; -; -;Supplemental Data (SUPP. TABLE S1);title, abstract, body (Introduction, Materials and Methods, Results, Discussion);title, abstract, body (Introduction, Materials and Methods, Results, Discussion);no;from HPO: A congenital cardiac malformation comprising pulmonary stenosis, overriding aorta, ventricular septum defect, and right ventricular hypertrophy. The diagnosis of TOF is made if at least three of the four above mentioned features are present.
PMID:19409520;PMC2681000;PCS;OMIM;"NIJMEGEN BREAKAGE SYNDROME-LIKE DISORDER; NBSLD";NBS;RAD50; -;613078;no;no;decreased antibody level in blood;HP:0004313;immunoglobulin levels; -;normal;At variance with this diagnosis, she never had severe infections, had normal immunoglobulin levels, and did not develop lymphoid malignancy up to age 23 years ;abstract;title, abstract, body (Introduction, Materials and methods, Results, Discussion);title, abstract, body (Materials and methods, Results, Discussion);no;
PMID:19615667;PMC2725238;PCS;OMIM;"METAPHYSEAL ANADYSPLASIA 2; MANDP2";MAD;MMP9; -;613073;no;120361;micromelia;HP:0002983;exact match; -;normal;Patients attain a normal stature in adolescence and show improvement or complete resolution of varus deformity of the legs and rhizomelic micromelia;body (Introduction);title, abstract, body (Introduction,Subjects and Methods, Results, Discussion);title, abstract, body (Introduction, Subjects and Methods, Results, Discussion);no;
PMID:20054564; -;PCS;OMIM;"HYPOTRICHOSIS 9; HYPT9"; -; -; -;614237;no;no;abnormal eyelash morphology;HP:0000499;eyelashes; -; -;Interestingly eyebrows and eyelashes were not affected in any of the affected individuals ;body (Results);title, abstract, body (Introduction, Materials and methods, Results, Discussion); -;no;
PMID:20054564; -;PCS;OMIM;"HYPOTRICHOSIS 9; HYPT9"; -; -; -;614237;no;no;abnormal facial shape;HP:0001999;facial dysmorphisms;not; -;Neurological problems and facial dysmorphisms were not observed in any of the affected individuals;body (Results);title, abstract, body (Introduction, Materials and methods, Results, Discussion); -;no;
PMID:20054564; -;PCS;OMIM;"HYPOTRICHOSIS 9; HYPT9"; -; -; -;614237;no;no;abnormality of the nail;HP:0001597;nails; -;normal;Teeth, nails, sweating and hearing were normal in all the affected individuals ;body (Results);title, abstract, body (Introduction, Materials and methods, Results, Discussion); -;no;
PMID:20054564; - ;PCS;OMIM;"HYPOTRICHOSIS 9; HYPT9"; -; -; -;614237;no;no;abnormality of the nervous system;HP:0000707;neurological problems;not; -;Neurological problems and facial dysmorphisms were not observed in any of the affected individuals;body (Results);title, abstract, body (Introduction, Materials and methods, Results, Discussion); -;no;
PMID:20054564; -;PCS;OMIM;"HYPOTRICHOSIS 9; HYPT9"; -; -; -;614237;no;no;abnormality of the sweat gland;HP:0000971;sweating; -;normal;Teeth, nails, sweating and hearing were normal in all the affected individuals ;body (Results);title, abstract, body (Introduction, Materials and methods, Results, Discussion); -;no;
PMID:20054564; -;PCS;OMIM;"HYPOTRICHOSIS 9; HYPT9"; -; -; -;614237;no;no;abnormality of the teeth;HP:0000164;teeth; -;normal;Teeth, nails, sweating and hearing were normal in all the affected individuals ;body (Results);title, abstract, body (Introduction, Materials and methods, Results, Discussion); -;no;
PMID:20054564; -;PCS;OMIM;"HYPOTRICHOSIS 9; HYPT9"; -; -; -;614237;no;no;sparse and thin eyebrow;HP:0000535;eyebrows;not; -;Interestingly eyebrows and eyelashes were not affected in any of the affected individuals ;body (Results);title, abstract, body (Introduction, Materials and methods, Results, Discussion); -;no;
PMID:20054564; -;PCS;OMIM;"HYPOTRICHOSIS 9; HYPT9"; -; -; -;614237;no;no;sparse eyebrow;HP:0045075;eyebrows;not; -;Interestingly eyebrows and eyelashes were not affected in any of the affected individuals ;body (Results);title, abstract, body (Introduction, Materials and methods, Results, Discussion); -;no;
PMID:20054564; -;PCS;OMIM;"HYPOTRICHOSIS 9; HYPT9"; -; -; -;614237;no;no;thin eyebrow;HP:0045074;eyebrows;not; -;Interestingly eyebrows and eyelashes were not affected in any of the affected individuals ;body (Results);title, abstract, body (Introduction, Materials and methods, Results, Discussion); -;no;
PMID:20826268;PMC2933341;PCS;OMIM;"OCCULT MACULAR DYSTROPHY; OCMD; OMD";exact match (OMD);RP1L1; -;613587;no;608581;abnormal full-field electroretinogram;HP:0030466;full-field electroretinogram; -;normal;Typical OMD is characterized by a central cone dysfunction leading to a loss of vision despite normal ophthalmoscopic appearance, normal fluorescein angiography, and normal full-field electroretinogram (ERGs), but the amplitudes of the focal macular ERGs and multifocal ERGs are significantly reduced at the central retina ;abstract;title, abstract, body;title, abstract, body;yes (disease_abbreviation);
PMID:20826268;PMC2933341;PCS;OMIM;"OCCULT MACULAR DYSTROPHY; OCMD; OMD";exact match (OMD);RP1L1; -;613587;no;608581;abnormal fundus fluorescein angiography;HP:0030604;fluorescein angiography; -;normal;Typical OMD is characterized by a central cone dysfunction leading to a loss of vision despite normal ophthalmoscopic appearance, normal fluorescein angiography, and normal full-field electroretinogram (ERGs), but the amplitudes of the focal macular ERGs and multifocal ERGs are significantly reduced at the central retina ;abstract;title, abstract, body;title, abstract, body;yes (disease_abbreviation);
PMID:21057262;PMC3103888;PCS;OMIM;"MYD88 DEFICIENCY; MYD88D";exact match (MYD88);MYD88 (exact match disease_name); -;612260;no;no;abnormality of natural killer cell number;HP:0040089;NK cells; -; -; -;body (Table 2, Table 3);title, abstract, body (INTRODUCTION, PATIENTS AND METHODS, RESULTS, DISCUSSION);title, abstract, body (INTRODUCTION, PATIENTS AND METHODS, RESULTS, DISCUSSION);no;
PMID:21057262;PMC3103888;PCS;OMIM;"MYD88 DEFICIENCY; MYD88D";exact match (MYD88);MYD88 (exact match disease_name); -;612260;no;no;decrease in T cell count;HP:0005403;T cells; -; -; -;body (Table 2, Table 3);title, abstract, body (INTRODUCTION, PATIENTS AND METHODS, RESULTS, DISCUSSION);title, abstract, body (INTRODUCTION, PATIENTS AND METHODS, RESULTS, DISCUSSION);no;
PMID:21057262;PMC3103888;PCS;OMIM;"MYD88 DEFICIENCY; MYD88D";exact match (MYD88);MYD88 (exact match disease_name); -;612260;no;no;low b cell count;HP:0010976;B cells; -; -; -;body (Table 2, Table 3);title, abstract, body (INTRODUCTION, PATIENTS AND METHODS, RESULTS, DISCUSSION);title, abstract, body (INTRODUCTION, PATIENTS AND METHODS, RESULTS, DISCUSSION);no;
PMID:21998596;PMC3188555;PCS;OMIM;"SECKEL SYNDROME 2; SCKL2";"exact match (SCKL2); SS";RBBP8; -;606744;no;no;receding foreheads;HP:0000340;exact match;not; -;Narrow, not receding, forehead and prominent noses;body (Table 1);abstract, body (Introduction, Discussion);abstract, Author Summary;no;
PMID:22744658; -;PCS;OMIM;"SPINOCEREBELLAR ATAXIA 36; SCA36";exact match (SCA36);NOP56; -;614153;no;no;depression;HP:0000716;exact match;no; -;No patients complained of depression or other mood disorders ;body (RESULTS);title, abstract, body (METHODS, RESULTS, DISCUSSION);abstract, body (METHODS, RESULTS, DISCUSSION);no;
PMID:22744658; -;PCS;OMIM;"SPINOCEREBELLAR ATAXIA 36; SCA36";exact match (SCA36);NOP56; -;614153;no;no;impaired vibratory sensation;HP:0002495;decreased vibration or position sense;not; -;However, patients with SCA36 did not show the decreased vibration or position sense that was seen in 60% of patients with SCA23 ;body (DISCUSSION);title, abstract, body (METHODS, RESULTS, DISCUSSION);abstract, body (METHODS, RESULTS, DISCUSSION);yes (disease_abbreviation);
PMID:22744658; -;PCS;OMIM;"SPINOCEREBELLAR ATAXIA 36; SCA36";exact match (SCA36);NOP56; -;614153;no;no;parkinsonism;HP:0001300;exact match;not; -;Superficial and deep sensory disturbance, parkinsonism, and urinary disturbance were not found;body (RESULTS);title, abstract, body (METHODS, RESULTS, DISCUSSION);abstract, body (METHODS, RESULTS, DISCUSSION);no;
PMID:22744658; -;PCS;OMIM;"SPINOCEREBELLAR ATAXIA 36; SCA36";exact match (SCA36);NOP56; -;614153;no;no;peripheral neuropathy ;HP:0009830;exact match;no; -;In agreement with the normal NCS findings, no patients had peripheral neuropathy ;body (DISCUSSION);title, abstract, body (METHODS, RESULTS, DISCUSSION);abstract, body (METHODS, RESULTS, DISCUSSION);no;
PMID:22744658; -;PCS;OMIM;"SPINOCEREBELLAR ATAXIA 36; SCA36";exact match (SCA36);NOP56; -;614153;no;no;torticollis;HP:0000473;spasmodic torticollis;not ; -;Similarly, spasmodic torticollis, which is characteristically found in 44% of patients with SCA35, was not ob- served in patients with SCA36;body (DISCUSSION);title, abstract, body (METHODS, RESULTS, DISCUSSION);abstract, body (METHODS, RESULTS, DISCUSSION);yes (disease_abbreviation);
PMID:22772368;PMC3616632;TAS;OMIM;"LOEYS -DIETZ SYNDROME, TYPE 4; LDS4; ANEURYSM, AORTIC AND CEREBRAL, WITH ARTERIAL TORTUOSITY AND SKELETALMANIFESTATIONS";LDS;TGFB2; -;614816;no;no;ectopia lentis;HP:0001083;exact match;not; -;Ectopia lentis was not observed ;body;abstract;title, abstract, body (Online Methods);no;
PMID:24156255;PMC3826550;PCS;OMIM;"IMERSLUND-GRASBECK SYNDROME 2; IGS2";IGS;AMN; -;618882;no;no;renal insufficiency;HP:0000083; -; -; -; -;Supplemental Data (CLINICAL DATA ON INVESTIGATED PATIENTS);title, abstract, body (Background, Methods, Results, Discussion, Conclusions);title, abstract, body (Background, Methods, Results, Discussion);no;could not find negative relation sentence, negative relation comes from Supplementary Material description of patient's kidneys, which does not describe an anomaly
PMID:24344637; -;PCS;OMIM;"LOEYS-DIETZ SYNDROME 2; LDS2; AORTIC ANEURYSM, FAMILIAL THORACIC 3; AAT3; MARFAN SYNDROME, TYPE II, FORMERLY";LDS;TGFBR2; -;610168;no;no;ectopia lentis;HP:0001083;exact match;present exclusively; -;Finally, our study corroborated arterial tortuosity, aneurysms of non-aortic arterial vessels, PDA, bifid uvula, and increased craniofacial severity indices as exclusive features of LDS (12), whereas ectopia lentis (10, 12) and myopia >3 diopters were present exclusively in MFS;body (Discussion);title, abstract, body (Methods, Results, Discussion);title, abstract, body (Methods, Discussion);yes (disease_abbreviation);
PMID:24344637; -;PCS;OMIM;"LOEYS-DIETZ SYNDROME 2; LDS2; AORTIC ANEURYSM, FAMILIAL THORACIC 3; AAT3; MARFAN SYNDROME, TYPE II, FORMERLY";LDS;TGFBR2; -;610168;no;no;myopia;HP:0000545;exact match;present exclusively; -;Finally, our study corroborated arterial tortuosity, aneurysms of non-aortic arterial vessels, PDA, bifid uvula, and increased craniofacial severity indices as exclusive features of LDS (12), whereas ectopia lentis (10, 12) and myopia >3 diopters were present exclusively in MFS;body (Discussion);title, abstract, body (Methods, Results, Discussion);title, abstract, body (Methods, Discussion);yes (disease_abbreviation);
PMID:24736735;PMC4266745;PCS;OMIM;"PALLISTER-HALL SYNDROME; PHS";exact match (PHS);GLI3; -;146510;yes;no;preaxial polydactyly;HP:0100258;preaxial PD;no; -;No patient with preaxial PD was recorded;body (RESULTS);abstract, body (INTRODUCTION, RESULTS);title, abstract, body (INTRODUCTION, PATIENTS AND METHODS, RESULTS, DISCUSSION, CONCLUSION);no;
PMID:25124994; -;PCS;OMIM;"NOONAN SYNDROME 8; NS8";NS;RIT1; -;615355;no;609591;intellectual disability;HP:0001249;exact match;not; -;The majority of patients with a RIT1 mutation did not show apparent intellectual disability ;abstract;title, abstract, body (INTRODUCTION, PATIENTS AND METHODS, RESULTS, DISCUSSION);title, abstract, body (INTRODUCTION, PATIENTS AND METHODS, RESULTS, DISCUSSION);yes (gene);
PMID:25758993;PMC4795202;PCS;OMIM;"BRACHYDACTYLY, TYPE A1, C; BDA1D";BDA1;BMPR1B; -;616849;no;no;abnormal foot morphology;HP:0001760;foot anomalies;not; -;Both parents appeared normal and did not exhibit any hand or foot anomalies ;body (RESULTS);title, abstract, body (INTRODUCTION, RESULTS, DISCUSSION);title, abstract, body (INTRODUCTION, RESULTS, DISCUSSION);no;could be an incorrect negative relation, since the sentence with the negation and phenotype refers to the parents and not the patient with BDA1
PMID:26142438; -;TAS;OMIM;"KERATOSIS PILARIS ATROPHICANS; KPA";KPA;LRP1; -;604093;no;107770;abnormal growth;HP:0001507;growth; -;normal;The affected children are without other ectodermal symptoms or signs and they presented with normal psychomotor development, growth and vision;body (RESULTS);title, abstract, body (INTRODUCTION);title, abstract, body (INTRODUCTION, RESULTS, DISCUSSION);no;
PMID:26142438; -;TAS;OMIM;"KERATOSIS PILARIS ATROPHICANS; KPA";KPA;LRP1; -;604093;no;107770;abnormality of vision;HP:0000504;vision; -;normal;The affected children are without other ectodermal symptoms or signs and they presented with normal psychomotor development, growth and vision;body (RESULTS);title, abstract, body (INTRODUCTION);title, abstract, body (INTRODUCTION, RESULTS, DISCUSSION);no;
PMID:26142438; -;TAS;OMIM;"KERATOSIS PILARIS ATROPHICANS; KPA";KPA;LRP1; -;604093;no;107770;mental retardation;HP:0001249;cognitive functions; - ;normal;The four affected family members in our study present with normal cognitive functions, normal growth and stature without signs of any metabolic abnormality;body (DISCUSSION);title, abstract, body (INTRODUCTION);title, abstract, body (INTRODUCTION, RESULTS, DISCUSSION);no;
PMID:26598328;PMC4657157;PCS;OMIM;"EVEN -PLUS SYNDROME; EVPLS"; -;HSPA9; -;616854;no;no;cataracts;HP:0000518;exact match;no; -;"At age 16 months, her developmental quotient was approximately 80; a cerebral MRI was normal, an abdominal ultrasound examination did not show abnormalities of kidneys or urinary tract, an ophthalmologic examination was normal (specifically, no cataracts were observed), and a CGH array study gave normal results ";body (Clinical Reports);title, abstract, body (Results, Discussion);title, abstract, body (Results, Discussion, Methods);no;negative relation can also be found in Table 1
PMID:26740388; -;PCS;OMIM;"MUENKE SYNDROME; MNKES"; -;FGFR3; -;602849;no;no;cloverleaf skull;HP:0002676;cloverleaf; -; -; -;body (TABLE II);title, abstract, body (INTRODUCTION, DISCUSSION);abstract, body (INTRODUCTION, METHODS, RESULTS, DISCUSSION);no;
PMID:26996948;PMC4833197;PCS;OMIM;"MENTAL RETARDATION, AUTOSOMAL RECESSIVE 42; MRT42";exact match (MRT42);PGAP1 ; -;615802;no;611655;anorectal anomalies;HP:0012732;exact match; -; -; -;body (Table 1);body (Table 1);body (Introduction, Table 1);no;
